snapped_at time utf	price	market_cap total_volume
2017-08-12 00:00:00 UTC	39.4211675	2096620706	8221813.328
2017-08-13 00:00:00 UTC	42.73749046	2273999898	8806807.664
2017-08-14 00:00:00 UTC	39.03132887	2077682522	4873391.538
2017-08-15 00:00:00 UTC	42.0753555	2240665204	8794423.641
2017-08-16 00:00:00 UTC	44.60146932	2376223561	10367961.67
2017-08-17 00:00:00 UTC	44.03874829	2346243585	10209598.98
2017-08-18 00:00:00 UTC	42.16054393	2248116144	13529685.59
2017-08-19 00:00:00 UTC	41.15877055	2195639310	33676218.17
2017-08-20 00:00:00 UTC	42.27444336	2256118346	8384370.134
2017-08-21 00:00:00 UTC	48.11243721	2568779555	21063209.2
2017-08-22 00:00:00 UTC	42.75096559	2283500076	13364359.66
2017-08-23 00:00:00 UTC	43.5596441	2327691257	8229742.725
2017-08-24 00:00:00 UTC	43.86072504	2344796554	10795309.08
2017-08-25 00:00:00 UTC	45.51037076	2434027746	14762747.63
2017-08-26 00:00:00 UTC	51.42423998	2751502813	31751682.79
2017-08-27 00:00:00 UTC	59.47446033	3183080551	63672990.24
2017-09-07 00:00:00 UTC	60.33145267	3244657199	40294456.8
2017-09-08 00:00:00 UTC	55.24417776	2972324594	12739844.64
2017-09-09 00:00:00 UTC	54.1656608	2915526275	7850747.705
2017-09-10 00:00:00 UTC	52.74894204	2840481736	4922876.457
2017-09-11 00:00:00 UTC	54.66168904	2944727679	11960742.21
2017-09-12 00:00:00 UTC	55.14761283	2972155777	10587814.26
2017-09-13 00:00:00 UTC	52.6909235	2840952330	11146781.77
2017-09-14 00:00:00 UTC	41.09086123	2216445164	12651193.1
2017-09-15 00:00:00 UTC	46.05174241	2485083268	12574302.22
2017-09-16 00:00:00 UTC	45.2669671	2443764379	9157202.468
2017-09-17 00:00:00 UTC	44.6534207	2411647527	2889625.608
2017-09-18 00:00:00 UTC	50.44600102	2725640314	7448294.026
2017-09-19 00:00:00 UTC	49.95085025	2700027025	6895967.576
2017-09-20 00:00:00 UTC	53.07706262	2870220450	12024890.99
2017-09-21 00:00:00 UTC	50.88113284	2752605685	9044262.93
2017-09-22 00:00:00 UTC	50.55442447	2736074965	5265143.675
2017-09-23 00:00:00 UTC	52.68379057	2852520376	7735781.387
2017-09-24 00:00:00 UTC	50.85287184	2754538610	5815409.225
2017-09-25 00:00:00 UTC	50.56348702	2740007552	7012442.991
2017-09-26 00:00:00 UTC	49.97102247	2709031569	4894778.844
2017-09-27 00:00:00 UTC	51.72251543	2805182262	6325467.192
2017-09-28 00:00:00 UTC	49.03813372	2660702478	7059810.336
2017-09-29 00:00:00 UTC	53.80020031	2920319258	14233072.87
2017-09-30 00:00:00 UTC	52.21660007	2835549364	9639345.703
2017-10-01 00:00:00 UTC	50.12307152	2723004780	10052630.75
2017-10-02 00:00:00 UTC	53.55606652	2910732048	130526607.8
2017-10-03 00:00:00 UTC	50.83850997	2764201632	18644090.96
2017-10-04 00:00:00 UTC	50.51247851	2747609852	11930771.88
2017-10-05 00:00:00 UTC	52.07696644	2833917850	7705932.956
2017-10-06 00:00:00 UTC	58.29176882	3173443242	34876491.67
2017-10-07 00:00:00 UTC	89.60540418	4880185848	542791471.8
2017-10-08 00:00:00 UTC	73.13106689	3983520516	182144648.7
2017-10-09 00:00:00 UTC	75.74178669	4128610944	65868904.55
2017-10-10 00:00:00 UTC	86.90772192	4739254064	33204752.93
2017-10-11 00:00:00 UTC	165.2836171	9017055997	390267091.8
2017-10-12 00:00:00 UTC	356.2080028	19441138187	5710556246
2017-10-13 00:00:00 UTC	552.1765383	30149391167	10939742268
2017-10-14 00:00:00 UTC	477.7268466	26095291551	4056152653
2017-10-15 00:00:00 UTC	448.4629894	24506921536	2193970522
2017-10-16 00:00:00 UTC	395.5348234	21623730580	1246315985
2017-10-17 00:00:00 UTC	334.9010655	18316534662	359921383.2
2017-10-18 00:00:00 UTC	319.6209062	17488113817	367274915.7
2017-10-19 00:00:00 UTC	364.6020061	19957356736	756678176.6
2017-10-20 00:00:00 UTC	327.273777	17921732940	274304325.1
2017-10-21 00:00:00 UTC	308.2307359	16885889167	209493440.1
2017-10-22 00:00:00 UTC	345.9114263	18958159996	337171080.2
2017-10-23 00:00:00 UTC	312.8623422	17153929358	178765342.5
2017-10-24 00:00:00 UTC	452.3571524	24812615359	1433386197
2017-10-25 00:00:00 UTC	440.7305601	24184946245	739773999.8
2017-10-26 00:00:00 UTC	387.839125	21290147581	370470557.5
2017-10-27 00:00:00 UTC	382.7403693	21020206333	187326446.2
2017-10-28 00:00:00 UTC	359.304933	19741183141	148895046.1
2017-10-29 00:00:00 UTC	322.1646669	17707998379	180635246
2017-10-30 00:00:00 UTC	353.5268117	19439944435	227269479.9
2017-10-31 00:00:00 UTC	335.6252131	18463196064	119848721.1
2017-11-01 00:00:00 UTC	302.6275813	16654844140	108181438.1
2017-11-02 00:00:00 UTC	301.9825368	16626214783	197702610.6
2017-11-03 00:00:00 UTC	296.0687981	16307299159	103265553.3
2017-11-04 00:00:00 UTC	293.3703186	16165408644	90224515.41
2017-11-05 00:00:00 UTC	298.0484208	16430016061	87488595.79
2017-11-06 00:00:00 UTC	296.92905	16375080367	81107420.78
2017-11-07 00:00:00 UTC	301.7924132	16650015700	38568976.38
2017-11-08 00:00:00 UTC	319.5097905	17634847647	163693670.5
2017-11-09 00:00:00 UTC	324.7513808	17924376427	166603960.2
